ID,avg_delay_minutes_next_30m
TEST_000146,43.26966
TEST_000147,39.707397
TEST_000148,40.85176
TEST_000149,41.63296
TEST_000150,10.218326
TEST_000151,6.661152
TEST_000152,10.272669
TEST_000153,16.055273
TEST_000154,24.601702
TEST_000155,38.53462
TEST_000156,39.963337
TEST_000157,43.954636
TEST_000158,59.06875
TEST_000159,65.93409
TEST_000160,65.089325
TEST_000161,62.558754
TEST_000162,67.45073
TEST_000163,73.60838
TEST_000164,74.02729
TEST_000165,77.75356
TEST_000166,75.99521
TEST_000167,78.08141
TEST_000168,78.03747
TEST_000169,80.84234
TEST_000170,80.57798
TEST_000171,81.98876
TEST_000172,85.00028
TEST_000173,84.33051
TEST_000174,87.10072
TEST_000175,14.501367
TEST_000176,17.755098
TEST_000177,24.313873
TEST_000178,23.951113
TEST_000179,21.741438
TEST_000180,20.71945
TEST_000181,17.74558
TEST_000182,12.995914
TEST_000183,11.931924
TEST_000184,12.834049
TEST_000185,14.75882
TEST_000186,17.531395
TEST_000187,19.817413
TEST_000188,19.940123
TEST_000189,23.627857
TEST_000190,32.778545
TEST_000191,34.777126
TEST_000192,36.22397
TEST_000193,33.730724
TEST_000194,27.900797
TEST_000195,25.362885
TEST_000196,32.245155
TEST_000197,35.333744
TEST_000198,37.265335
TEST_000199,38.09935
TEST_000200,15.64942
TEST_000201,21.064777
TEST_000202,23.374332
TEST_000203,22.044228
TEST_000204,23.188284
TEST_000205,23.393118
TEST_000206,22.974884
TEST_000207,26.09467
TEST_000208,23.922832
TEST_000209,20.216913
TEST_000210,24.150782
TEST_000211,25.239285
TEST_000212,25.116104
TEST_000213,27.914991
TEST_000214,28.946665
TEST_000215,32.723206
TEST_000216,32.720825
TEST_000217,32.649124
TEST_000218,32.31269
TEST_000219,33.099068
TEST_000220,32.3863
TEST_000221,31.333578
TEST_000222,30.712515
TEST_000223,31.202518
TEST_000224,30.366686
TEST_000225,4.361936
TEST_000226,4.4789577
TEST_000227,4.418361
TEST_000228,4.351528
TEST_000229,4.302648
TEST_000230,4.2164006
TEST_000231,4.1612315
TEST_000232,4.213807
TEST_000233,4.2793536
TEST_000234,4.2149086
TEST_000235,4.1906433
TEST_000236,4.45247
TEST_000237,4.373714
TEST_000238,4.325208
TEST_000239,4.4108143
TEST_000240,4.407768
TEST_000241,4.2514925
TEST_000242,4.3086476
TEST_000243,4.1328588
TEST_000244,4.2752786
TEST_000245,4.2929397
TEST_000246,4.2623425
TEST_000247,4.1407614
TEST_000248,4.434841
TEST_000249,4.3760443
TEST_000250,12.258087
TEST_000251,15.484836
TEST_000252,17.812931
TEST_000253,20.42874
TEST_000254,14.859397
TEST_000255,10.635503
TEST_000256,10.190077
TEST_000257,10.272201
TEST_000258,12.732984
TEST_000259,15.401545
TEST_000260,18.912254
TEST_000261,17.043018
TEST_000262,17.06592
TEST_000263,20.322538
TEST_000264,14.820837
TEST_000265,12.676712
TEST_000266,12.247718
TEST_000267,11.833471
TEST_000268,12.789345
TEST_000269,14.532599
TEST_000270,16.976643
TEST_000271,20.533487
TEST_000272,21.358881
TEST_000273,18.54061
TEST_000274,19.716969
TEST_000275,5.6673303
TEST_000276,5.5894303
TEST_000277,5.342634
TEST_000278,5.139988
TEST_000279,5.1231804
TEST_000280,5.0281396
TEST_000281,5.3239613
TEST_000282,5.6655173
TEST_000283,5.5306983
TEST_000284,5.344687
TEST_000285,5.113295
TEST_000286,5.2111588
TEST_000287,5.408542
TEST_000288,5.3949194
TEST_000289,5.476598
TEST_000290,5.554684
TEST_000291,5.441028
TEST_000292,5.1739917
TEST_000293,4.973344
TEST_000294,5.1996737
TEST_000295,5.6662393
TEST_000296,6.1081076
TEST_000297,5.6695056
TEST_000298,5.2718363
TEST_000299,5.340268
TEST_000300,11.627125
TEST_000301,14.842735
TEST_000302,17.124699
TEST_000303,17.835342
TEST_000304,13.998616
TEST_000305,9.990865
TEST_000306,7.7269306
TEST_000307,8.062144
TEST_000308,10.091186
TEST_000309,13.0006895
TEST_000310,14.740235
TEST_000311,14.152107
TEST_000312,16.370523
TEST_000313,16.84111
TEST_000314,13.285625
TEST_000315,7.7614293
TEST_000316,7.8609824
TEST_000317,10.0581255
TEST_000318,11.4549465
TEST_000319,10.419246
TEST_000320,9.95271
TEST_000321,11.177007
TEST_000322,16.255634
TEST_000323,15.17411
TEST_000324,12.92696
TEST_000325,20.933372
TEST_000326,28.560944
TEST_000327,28.686714
TEST_000328,28.819592
TEST_000329,29.966276
TEST_000330,30.12233
TEST_000331,30.464972
TEST_000332,31.262058
TEST_000333,32.97904
TEST_000334,30.564096
TEST_000335,29.97371
TEST_000336,29.234308
TEST_000337,29.930202
TEST_000338,30.690395
TEST_000339,31.146572
TEST_000340,30.915588
TEST_000341,32.13306
TEST_000342,31.742348
TEST_000343,32.322796
TEST_000344,33.134262
TEST_000345,34.56734
TEST_000346,33.11726
TEST_000347,33.759357
TEST_000348,32.830482
TEST_000349,31.449947
TEST_000350,13.138413
TEST_000351,18.474108
TEST_000352,25.175102
TEST_000353,27.151152
TEST_000354,28.119707
TEST_000355,28.509119
TEST_000356,29.37039
TEST_000357,29.457373
TEST_000358,30.357712
TEST_000359,29.671707
TEST_000360,29.714514
TEST_000361,29.86441
TEST_000362,29.7337
TEST_000363,32.869534
TEST_000364,30.50119
TEST_000365,29.775055
TEST_000366,30.45115
TEST_000367,29.909674
TEST_000368,32.418926
TEST_000369,32.48381
TEST_000370,29.966873
TEST_000371,30.493145
TEST_000372,30.92759
TEST_000373,33.224277
TEST_000374,31.652044
TEST_000375,5.925472
TEST_000376,5.9533486
TEST_000377,5.6391535
TEST_000378,4.755117
TEST_000379,5.0914187
TEST_000380,5.1186695
TEST_000381,5.205651
TEST_000382,5.3081594
TEST_000383,5.416637
TEST_000384,5.779426
TEST_000385,5.569966
TEST_000386,5.2058144
TEST_000387,5.343014
TEST_000388,6.004811
TEST_000389,6.262813
TEST_000390,5.7034683
TEST_000391,4.9902506
TEST_000392,4.8659425
TEST_000393,4.905398
TEST_000394,5.1552644
TEST_000395,6.066234
TEST_000396,6.9992056
TEST_000397,7.758513
TEST_000398,7.7815037
TEST_000399,8.026715
TEST_000400,17.32925
TEST_000401,22.937952
TEST_000402,23.44979
TEST_000403,27.280348
TEST_000404,29.781836
TEST_000405,30.875784
TEST_000406,30.03407
TEST_000407,28.16742
TEST_000408,26.586329
TEST_000409,24.20935
TEST_000410,23.44314
TEST_000411,27.19033
TEST_000412,30.210491
TEST_000413,32.65083
TEST_000414,32.320038
TEST_000415,34.886227
TEST_000416,35.90093
TEST_000417,35.5284
TEST_000418,36.302715
TEST_000419,37.1835
TEST_000420,35.246082
TEST_000421,35.408913
TEST_000422,33.764866
TEST_000423,33.888756
TEST_000424,33.89382
TEST_000425,9.114178
TEST_000426,7.796337
TEST_000427,7.208452
TEST_000428,7.33511
TEST_000429,7.186623
TEST_000430,7.366001
TEST_000431,7.387772
TEST_000432,7.870839
TEST_000433,8.2431345
TEST_000434,8.570955
TEST_000435,7.9009814
TEST_000436,7.845741
TEST_000437,8.407918
TEST_000438,7.463595
TEST_000439,6.922427
TEST_000440,6.8676434
TEST_000441,6.672576
TEST_000442,7.0189333
TEST_000443,7.077163
TEST_000444,6.8084927
TEST_000445,7.025051
TEST_000446,6.7049537
TEST_000447,6.3596067
TEST_000448,6.6993427
TEST_000449,7.1067944
TEST_000450,20.383823
TEST_000451,27.21192
TEST_000452,27.813951
TEST_000453,27.320314
TEST_000454,25.078371
TEST_000455,23.459578
TEST_000456,25.786608
TEST_000457,31.735806
TEST_000458,33.118347
TEST_000459,34.366188
TEST_000460,28.58664
TEST_000461,22.161955
TEST_000462,22.46806
TEST_000463,22.50489
TEST_000464,25.287619
TEST_000465,29.12642
TEST_000466,33.857533
TEST_000467,32.478966
TEST_000468,22.919132
TEST_000469,21.949375
TEST_000470,23.696232
TEST_000471,26.157043
TEST_000472,29.913794
TEST_000473,33.5051
TEST_000474,28.968746
TEST_000475,15.002979
TEST_000476,16.96966
TEST_000477,18.954685
TEST_000478,20.026047
TEST_000479,20.69104
TEST_000480,20.044724
TEST_000481,25.301933
TEST_000482,29.079386
TEST_000483,29.914804
TEST_000484,32.06665
TEST_000485,34.306023
TEST_000486,33.918953
TEST_000487,33.038185
TEST_000488,32.613247
TEST_000489,34.422665
TEST_000490,33.907543
TEST_000491,35.592064
TEST_000492,35.372734
TEST_000493,35.622574
TEST_000494,40.329563
TEST_000495,39.459953
TEST_000496,37.484962
TEST_000497,36.518623
TEST_000498,36.071312
TEST_000499,35.524666
TEST_000500,3.5410101
TEST_000501,3.8372793
TEST_000502,3.375015
TEST_000503,3.457119
TEST_000504,3.3813543
TEST_000505,3.3515682
TEST_000506,3.4956422
TEST_000507,3.5736065
TEST_000508,3.4396012
TEST_000509,3.3218982
TEST_000510,3.3555033
TEST_000511,3.3610165
TEST_000512,3.5700169
TEST_000513,3.4226792
TEST_000514,3.3877373
TEST_000515,3.1246839
TEST_000516,3.5133355
TEST_000517,3.4611883
TEST_000518,3.7435489
TEST_000519,3.2517152
TEST_000520,3.3620522
TEST_000521,3.0988154
TEST_000522,3.2002943
TEST_000523,3.7318697
TEST_000524,3.4931245
TEST_000525,10.711903
TEST_000526,11.442854
TEST_000527,12.312322
TEST_000528,9.861016
TEST_000529,8.971618
TEST_000530,9.013544
TEST_000531,9.818345
TEST_000532,11.982085
TEST_000533,15.220622
TEST_000534,18.69139
TEST_000535,19.463263
TEST_000536,20.40709
TEST_000537,21.82328
TEST_000538,23.26185
TEST_000539,25.428253
TEST_000540,28.881752
TEST_000541,30.055614
TEST_000542,30.822704
TEST_000543,30.112553
TEST_000544,30.173424
TEST_000545,30.346241
TEST_000546,32.54152
TEST_000547,32.60048
TEST_000548,31.33222
TEST_000549,32.349133
TEST_000550,21.688314
TEST_000551,30.070654
TEST_000552,33.163486
TEST_000553,34.99028
TEST_000554,34.7679
TEST_000555,35.248745
TEST_000556,35.193043
TEST_000557,33.741047
TEST_000558,33.378357
TEST_000559,33.305023
TEST_000560,33.132755
TEST_000561,33.263783
TEST_000562,33.983185
TEST_000563,35.06894
TEST_000564,33.90526
TEST_000565,33.926334
TEST_000566,34.00564
TEST_000567,34.384777
TEST_000568,35.585636
TEST_000569,35.101807
TEST_000570,33.702625
TEST_000571,33.752983
TEST_000572,34.181313
TEST_000573,33.75303
TEST_000574,33.68481
TEST_000575,14.91039
TEST_000576,17.058355
TEST_000577,18.37275
TEST_000578,22.018456
TEST_000579,23.936995
TEST_000580,22.074345
TEST_000581,22.90904
TEST_000582,23.963789
TEST_000583,27.516165
TEST_000584,29.566616
TEST_000585,29.153975
TEST_000586,28.937082
TEST_000587,30.222986
TEST_000588,32.853714
TEST_000589,31.042917
TEST_000590,31.483187
TEST_000591,32.369343
TEST_000592,33.18824
TEST_000593,32.959606
TEST_000594,33.0355
TEST_000595,33.14336
TEST_000596,33.107838
TEST_000597,33.179775
TEST_000598,32.453987
TEST_000599,31.872156
TEST_000600,13.138915
TEST_000601,16.87772
TEST_000602,22.264057
TEST_000603,23.225332
TEST_000604,24.295153
TEST_000605,27.169123
TEST_000606,28.808893
TEST_000607,29.728045
TEST_000608,29.622223
TEST_000609,30.065596
TEST_000610,30.143538
TEST_000611,29.81932
TEST_000612,30.63108
TEST_000613,31.588497
TEST_000614,31.918697
TEST_000615,30.704548
TEST_000616,30.028627
TEST_000617,30.73316
TEST_000618,32.62287
TEST_000619,34.134846
TEST_000620,32.84649
TEST_000621,30.829762
TEST_000622,30.5887
TEST_000623,32.80202
TEST_000624,33.458195
TEST_000625,11.455925
TEST_000626,17.720034
TEST_000627,25.58274
TEST_000628,29.300983
TEST_000629,33.033077
TEST_000630,33.671936
TEST_000631,33.13648
TEST_000632,33.139477
TEST_000633,32.332157
TEST_000634,31.619896
TEST_000635,30.53483
TEST_000636,32.639534
TEST_000637,32.914684
TEST_000638,32.303696
TEST_000639,32.51073
TEST_000640,30.73735
TEST_000641,31.017385
TEST_000642,31.18062
TEST_000643,32.44231
TEST_000644,33.812626
TEST_000645,33.074894
TEST_000646,32.73192
TEST_000647,30.382425
TEST_000648,31.189905
TEST_000649,32.13067
TEST_000650,15.787716
TEST_000651,19.01347
TEST_000652,16.395594
TEST_000653,12.405753
TEST_000654,12.098206
TEST_000655,13.925157
TEST_000656,16.46538
TEST_000657,18.419086
TEST_000658,18.622726
TEST_000659,13.513489
TEST_000660,13.596739
TEST_000661,16.207224
TEST_000662,20.159931
TEST_000663,24.134455
TEST_000664,25.072664
TEST_000665,17.577827
TEST_000666,15.877209
TEST_000667,16.678247
TEST_000668,20.17225
TEST_000669,26.894949
TEST_000670,26.241276
TEST_000671,21.176556
TEST_000672,20.792704
TEST_000673,18.588196
TEST_000674,18.808985
TEST_000675,3.1350567
TEST_000676,3.7863324
TEST_000677,3.266088
TEST_000678,2.0998123
TEST_000679,3.1839476
TEST_000680,10.033285
TEST_000681,24.207874
TEST_000682,31.812939
TEST_000683,42.69189
TEST_000684,45.741962
TEST_000685,58.09247
TEST_000686,59.63841
TEST_000687,62.33486
TEST_000688,67.09309
TEST_000689,73.94813
TEST_000690,77.80225
TEST_000691,68.62823
TEST_000692,68.993515
TEST_000693,70.388725
TEST_000694,73.53108
TEST_000695,77.36582
TEST_000696,77.695274
TEST_000697,82.16551
TEST_000698,77.92953
TEST_000699,56.31133
TEST_000700,8.788599
TEST_000701,8.715341
TEST_000702,8.668455
TEST_000703,8.576851
TEST_000704,8.604596
TEST_000705,8.640409
TEST_000706,8.790114
TEST_000707,8.845017
TEST_000708,9.425046
TEST_000709,9.396528
TEST_000710,8.842437
TEST_000711,8.763735
TEST_000712,8.764501
TEST_000713,8.524563
TEST_000714,8.425963
TEST_000715,8.845944
TEST_000716,9.675854
TEST_000717,10.428075
TEST_000718,10.942703
TEST_000719,10.434984
TEST_000720,10.0375805
TEST_000721,10.281827
TEST_000722,9.876834
TEST_000723,9.077809
TEST_000724,8.90722
TEST_000725,10.162334
TEST_000726,9.773427
TEST_000727,9.1607485
TEST_000728,9.184165
TEST_000729,9.676587
TEST_000730,9.285039
TEST_000731,8.468012
TEST_000732,9.470501
TEST_000733,10.205717
TEST_000734,10.195271
TEST_000735,9.056459
TEST_000736,10.027551
TEST_000737,11.767526
TEST_000738,11.208668
TEST_000739,10.026972
TEST_000740,10.408099
TEST_000741,10.331491
TEST_000742,9.364057
TEST_000743,8.496388
TEST_000744,9.423827
TEST_000745,9.368496
TEST_000746,8.988623
TEST_000747,9.070013
TEST_000748,9.996191
TEST_000749,10.294053
TEST_000750,4.1586237
TEST_000751,3.8634522
TEST_000752,4.0144267
TEST_000753,3.769964
TEST_000754,3.9776542
TEST_000755,4.0020533
TEST_000756,4.009636
TEST_000757,3.9424293
TEST_000758,4.0035453
TEST_000759,4.021163
TEST_000760,3.9422204
TEST_000761,3.853356
TEST_000762,3.9434135
TEST_000763,3.9558382
TEST_000764,4.0986366
TEST_000765,4.012198
TEST_000766,3.9291546
TEST_000767,3.92118
TEST_000768,3.8974066
TEST_000769,3.961774
TEST_000770,4.117103
TEST_000771,4.0691376
TEST_000772,3.7765262
TEST_000773,3.9184098
TEST_000774,4.056921
TEST_000775,2.0653372
TEST_000776,2.3935509
TEST_000777,2.0300717
TEST_000778,1.8424605
TEST_000779,1.5091013
TEST_000780,2.1390762
TEST_000781,2.4634297
TEST_000782,1.910431
TEST_000783,1.8568126
TEST_000784,2.0554552
TEST_000785,2.146624
TEST_000786,2.217258
TEST_000787,1.6704419
TEST_000788,0.648471
TEST_000789,0.92443055
TEST_000790,2.0519128
TEST_000791,2.2011178
TEST_000792,2.0264926
TEST_000793,2.2689016
TEST_000794,2.3109713
TEST_000795,2.307843
TEST_000796,2.4893649
TEST_000797,2.2713559
TEST_000798,1.8685132
TEST_000799,1.9676687
TEST_000800,15.926259
TEST_000801,19.003057
TEST_000802,20.376488
TEST_000803,26.043526
TEST_000804,30.741146
TEST_000805,33.37544
TEST_000806,34.39537
TEST_000807,33.909264
TEST_000808,32.87107
TEST_000809,32.58739
TEST_000810,33.240566
TEST_000811,33.485985
TEST_000812,34.313656
TEST_000813,34.49713
TEST_000814,34.802223
TEST_000815,34.03404
TEST_000816,36.697598
TEST_000817,35.52585
TEST_000818,35.50125
TEST_000819,37.01117
TEST_000820,37.500114
TEST_000821,35.44139
TEST_000822,35.740093
TEST_000823,34.661545
TEST_000824,34.29688
TEST_000825,27.269566
TEST_000826,33.687515
TEST_000827,33.274906
TEST_000828,32.788918
TEST_000829,32.539684
TEST_000830,31.984865
TEST_000831,32.779873
TEST_000832,32.967617
TEST_000833,32.95235
TEST_000834,32.947746
TEST_000835,33.3519
TEST_000836,34.066105
TEST_000837,34.01644
TEST_000838,33.41767
TEST_000839,34.39258
TEST_000840,33.914543
TEST_000841,33.923214
TEST_000842,33.345665
TEST_000843,32.843216
TEST_000844,33.84222
TEST_000845,33.825962
TEST_000846,34.858383
TEST_000847,34.814236
TEST_000848,33.58406
TEST_000849,33.115406
TEST_000850,23.555622
TEST_000851,33.16963
TEST_000852,34.516644
TEST_000853,34.898624
TEST_000854,34.560757
TEST_000855,32.869232
TEST_000856,32.85004
TEST_000857,32.825867
TEST_000858,33.36933
TEST_000859,35.044174
TEST_000860,35.688015
TEST_000861,36.26583
TEST_000862,35.57025
TEST_000863,35.044994
TEST_000864,34.47101
TEST_000865,34.178383
TEST_000866,34.63001
TEST_000867,34.18755
TEST_000868,34.894886
TEST_000869,34.39143
TEST_000870,35.729378
TEST_000871,35.910892
TEST_000872,35.22916
TEST_000873,34.683994
TEST_000874,34.02363
TEST_000875,4.0515285
TEST_000876,3.9037843
TEST_000877,3.8514326
TEST_000878,4.1890717
TEST_000879,4.477317
TEST_000880,3.8729665
TEST_000881,3.7819335
TEST_000882,3.8789303
TEST_000883,4.0101027
TEST_000884,3.994179
TEST_000885,4.190943
TEST_000886,4.087685
TEST_000887,4.543646
TEST_000888,4.342322
TEST_000889,3.8160906
TEST_000890,4.0106993
TEST_000891,4.3468504
TEST_000892,3.9565651
TEST_000893,4.147837
TEST_000894,3.985647
TEST_000895,4.6592655
TEST_000896,4.0763206
TEST_000897,4.0250154
TEST_000898,4.0954623
TEST_000899,4.29363
TEST_000900,8.402374
TEST_000901,8.987396
TEST_000902,9.184848
TEST_000903,7.1400576
TEST_000904,6.823052
TEST_000905,7.4673233
TEST_000906,7.6570683
TEST_000907,7.6607738
TEST_000908,7.890972
TEST_000909,7.7797747
TEST_000910,8.1874
TEST_000911,9.838355
TEST_000912,10.302472
TEST_000913,9.703595
TEST_000914,9.111388
TEST_000915,7.200725
TEST_000916,7.6956015
TEST_000917,7.7415056
TEST_000918,7.838556
TEST_000919,8.202164
TEST_000920,9.185811
TEST_000921,8.500354
TEST_000922,8.2273655
TEST_000923,8.859553
TEST_000924,9.7117815
TEST_000925,10.156815
TEST_000926,11.049141
TEST_000927,13.47657
TEST_000928,18.293856
TEST_000929,24.093775
TEST_000930,25.273329
TEST_000931,24.967482
TEST_000932,26.763493
TEST_000933,27.078487
TEST_000934,28.22177
TEST_000935,31.7536
TEST_000936,33.470985
TEST_000937,32.71781
TEST_000938,32.380116
TEST_000939,32.977192
TEST_000940,33.147663
TEST_000941,34.57293
TEST_000942,35.92102
TEST_000943,34.605545
TEST_000944,34.16835
TEST_000945,34.479393
TEST_000946,34.6814
TEST_000947,34.31471
TEST_000948,34.24344
TEST_000949,34.3367
TEST_000950,18.894518
TEST_000951,23.454287
TEST_000952,24.766111
TEST_000953,24.87209
TEST_000954,25.340029
TEST_000955,23.130968
TEST_000956,23.334188
TEST_000957,27.360947
TEST_000958,24.02293
TEST_000959,26.843092
TEST_000960,29.699152
TEST_000961,23.988907
TEST_000962,24.005026
TEST_000963,24.19927
TEST_000964,21.220037
TEST_000965,25.111717
TEST_000966,27.923597
TEST_000967,26.007748
TEST_000968,24.928633
TEST_000969,23.803358
TEST_000970,22.910158
TEST_000971,24.414118
TEST_000972,29.99336
TEST_000973,30.20773
TEST_000974,25.63906
TEST_000975,18.888441
TEST_000976,29.483404
TEST_000977,32.321404
TEST_000978,33.27677
TEST_000979,32.795135
TEST_000980,33.06425
TEST_000981,32.637386
TEST_000982,31.581467
TEST_000983,31.935226
TEST_000984,32.696884
TEST_000985,30.980947
TEST_000986,30.743233
TEST_000987,31.308992
TEST_000988,31.884872
TEST_000989,31.901896
TEST_000990,32.20052
TEST_000991,31.953386
TEST_000992,31.60534
TEST_000993,31.409473
TEST_000994,31.505182
TEST_000995,32.350414
TEST_000996,32.62992
TEST_000997,32.1308
TEST_000998,32.260357
TEST_000999,32.52462
TEST_001000,13.862554
TEST_001001,15.525361
TEST_001002,16.056387
TEST_001003,15.449258
TEST_001004,13.417233
TEST_001005,13.587519
TEST_001006,14.570193
TEST_001007,15.560549
TEST_001008,14.57571
TEST_001009,14.870349
TEST_001010,13.5583
TEST_001011,15.403639
TEST_001012,15.722992
TEST_001013,14.775699
TEST_001014,14.370682
TEST_001015,15.340214
TEST_001016,14.743454
TEST_001017,14.834535
TEST_001018,13.608663
TEST_001019,12.888272
TEST_001020,15.141209
TEST_001021,14.320967
TEST_001022,14.521254
TEST_001023,14.874315
TEST_001024,15.187695
TEST_001025,3.880214
TEST_001026,3.9215434
TEST_001027,3.7959945
TEST_001028,3.7394452
TEST_001029,4.032209
TEST_001030,3.9481168
TEST_001031,3.8102672
TEST_001032,3.6882384
TEST_001033,3.5790758
TEST_001034,3.81672
TEST_001035,3.8578618
TEST_001036,3.7472591
TEST_001037,3.7277896
TEST_001038,3.9707904
TEST_001039,4.0871987
TEST_001040,3.817995
TEST_001041,3.708101
TEST_001042,3.776543
TEST_001043,3.615331
TEST_001044,3.6330144
TEST_001045,4.0285945
TEST_001046,4.218436
TEST_001047,4.071433
TEST_001048,3.8294559
TEST_001049,3.8566105
TEST_001050,7.7444673
TEST_001051,9.230884
TEST_001052,8.871577
TEST_001053,7.791546
TEST_001054,7.7946625
TEST_001055,8.407972
TEST_001056,7.8378725
TEST_001057,7.083225
TEST_001058,7.4439745
TEST_001059,6.9842305
TEST_001060,6.76658
TEST_001061,6.9976087
TEST_001062,6.6232395
TEST_001063,6.7921057
TEST_001064,7.68068
TEST_001065,6.956144
TEST_001066,7.668956
TEST_001067,7.407259
TEST_001068,6.7716637
TEST_001069,7.209566
TEST_001070,7.9517293
TEST_001071,7.2899356
TEST_001072,7.5801115
TEST_001073,6.437718
TEST_001074,7.180789
TEST_001075,19.102747
TEST_001076,24.133905
TEST_001077,23.733807
TEST_001078,24.642696
TEST_001079,27.836773
TEST_001080,27.65331
TEST_001081,25.35946
TEST_001082,25.965025
TEST_001083,29.822147
TEST_001084,32.70907
TEST_001085,28.422453
TEST_001086,28.255568
TEST_001087,30.502184
TEST_001088,33.954784
TEST_001089,30.490356
TEST_001090,30.512838
TEST_001091,32.91532
TEST_001092,33.274754
TEST_001093,32.878944
TEST_001094,32.925644
TEST_001095,32.920914
TEST_001096,32.87241
TEST_001097,27.108425
TEST_001098,29.006989
TEST_001099,26.340452
TEST_001100,15.128768
TEST_001101,19.671724
TEST_001102,16.654001
TEST_001103,14.709846
TEST_001104,16.14978
TEST_001105,16.57895
TEST_001106,22.762953
TEST_001107,27.067663
TEST_001108,31.814863
TEST_001109,33.52508
TEST_001110,34.904106
TEST_001111,34.42563
TEST_001112,32.629463
TEST_001113,31.98576
TEST_001114,32.041615
TEST_001115,32.8655
TEST_001116,34.811405
TEST_001117,35.37255
TEST_001118,34.617413
TEST_001119,34.197914
TEST_001120,33.707794
TEST_001121,34.906742
TEST_001122,36.28012
TEST_001123,34.779903
TEST_001124,34.713493
TEST_001125,1.0299922
TEST_001126,0.6269696
TEST_001127,0.5559187
TEST_001128,0.6905703
TEST_001129,0.21998264
TEST_001130,0.14139493
TEST_001131,0.55880535
TEST_001132,0.5040893
TEST_001133,0.28481314
TEST_001134,0.70962954
TEST_001135,0.2753485
TEST_001136,0.15488647
TEST_001137,0.62900966
TEST_001138,0.2130874
TEST_001139,0.025745802
TEST_001140,0.23414846
TEST_001141,0.2178571
TEST_001142,0.32871598
TEST_001143,0.62205213
TEST_001144,0.27637798
TEST_001145,0.06729487
