ID,avg_delay_minutes_next_30m
TEST_000097,38.418564
TEST_000098,37.27949
TEST_000099,37.08162
TEST_000100,6.501738
TEST_000101,6.4470954
TEST_000102,6.1788297
TEST_000103,5.848267
TEST_000104,5.908867
TEST_000105,6.009033
TEST_000106,5.9782877
TEST_000107,5.7800083
TEST_000108,5.867201
TEST_000109,5.8958087
TEST_000110,6.1000047
TEST_000111,6.103659
TEST_000112,5.9493637
TEST_000113,5.999413
TEST_000114,5.9647303
TEST_000115,6.1092234
TEST_000116,5.960339
TEST_000117,5.855548
TEST_000118,5.8030076
TEST_000119,5.817276
TEST_000120,5.9858413
TEST_000121,6.1619515
TEST_000122,5.9032803
TEST_000123,6.0578995
TEST_000124,6.131818
TEST_000125,14.826124
TEST_000126,21.690065
TEST_000127,24.95461
TEST_000128,25.787561
TEST_000129,27.539064
TEST_000130,27.782846
TEST_000131,27.948544
TEST_000132,27.265783
TEST_000133,31.166288
TEST_000134,38.68011
TEST_000135,39.362225
TEST_000136,41.00704
TEST_000137,36.08684
TEST_000138,32.820515
TEST_000139,35.346138
TEST_000140,38.48816
TEST_000141,45.47567
TEST_000142,52.672478
TEST_000143,50.169987
TEST_000144,50.554035
TEST_000145,48.104565
TEST_000146,43.165257
TEST_000147,40.149803
TEST_000148,41.004623
TEST_000149,41.990932
TEST_000150,10.498279
TEST_000151,6.8551936
TEST_000152,10.384449
TEST_000153,16.0993
TEST_000154,24.550251
TEST_000155,39.472713
TEST_000156,40.631996
TEST_000157,44.175533
TEST_000158,58.29675
TEST_000159,65.28755
TEST_000160,64.65726
TEST_000161,61.847153
TEST_000162,66.91667
TEST_000163,72.96442
TEST_000164,73.18242
TEST_000165,76.71254
TEST_000166,75.128456
TEST_000167,77.16244
TEST_000168,77.224815
TEST_000169,80.08946
TEST_000170,79.8513
TEST_000171,81.23102
TEST_000172,84.31315
TEST_000173,83.52655
TEST_000174,86.27982
TEST_000175,14.605129
TEST_000176,17.827606
TEST_000177,24.388912
TEST_000178,23.967325
TEST_000179,21.643257
TEST_000180,20.686176
TEST_000181,17.654114
TEST_000182,12.871458
TEST_000183,11.865601
TEST_000184,12.79219
TEST_000185,14.722904
TEST_000186,17.499327
TEST_000187,19.77346
TEST_000188,19.782042
TEST_000189,23.594002
TEST_000190,32.281742
TEST_000191,34.75963
TEST_000192,36.43697
TEST_000193,33.508327
TEST_000194,27.92536
TEST_000195,25.366417
TEST_000196,31.880136
TEST_000197,35.511795
TEST_000198,37.714157
TEST_000199,38.708042
TEST_000200,15.857631
TEST_000201,21.341106
TEST_000202,23.5955
TEST_000203,22.308632
TEST_000204,23.371752
TEST_000205,23.574156
TEST_000206,23.15214
TEST_000207,26.219
TEST_000208,24.105707
TEST_000209,20.343372
TEST_000210,24.236614
TEST_000211,25.188446
TEST_000212,25.14107
TEST_000213,27.89997
TEST_000214,28.949635
TEST_000215,32.26692
TEST_000216,32.179695
TEST_000217,32.178864
TEST_000218,31.888735
TEST_000219,32.813747
TEST_000220,31.953054
TEST_000221,31.31882
TEST_000222,30.848646
TEST_000223,31.19812
TEST_000224,30.467434
TEST_000225,4.3077536
TEST_000226,4.438632
TEST_000227,4.367088
TEST_000228,4.2938185
TEST_000229,4.239815
TEST_000230,4.1566677
TEST_000231,4.0930886
TEST_000232,4.152758
TEST_000233,4.218074
TEST_000234,4.1659274
TEST_000235,4.15122
TEST_000236,4.399128
TEST_000237,4.3174825
TEST_000238,4.2697625
TEST_000239,4.3567147
TEST_000240,4.350692
TEST_000241,4.1910176
TEST_000242,4.2453527
TEST_000243,4.088713
TEST_000244,4.2054195
TEST_000245,4.2339125
TEST_000246,4.198313
TEST_000247,4.095974
TEST_000248,4.389767
TEST_000249,4.3139133
TEST_000250,12.50286
TEST_000251,15.74722
TEST_000252,18.046658
TEST_000253,20.6229
TEST_000254,14.903691
TEST_000255,10.663425
TEST_000256,10.223003
TEST_000257,10.332526
TEST_000258,12.719854
TEST_000259,15.561966
TEST_000260,19.081358
TEST_000261,17.1713
TEST_000262,17.310007
TEST_000263,20.406942
TEST_000264,14.840454
TEST_000265,12.637076
TEST_000266,12.237449
TEST_000267,11.820771
TEST_000268,12.799284
TEST_000269,14.588556
TEST_000270,17.266169
TEST_000271,20.682913
TEST_000272,21.343517
TEST_000273,18.77304
TEST_000274,19.729156
TEST_000275,5.7704225
TEST_000276,5.689713
TEST_000277,5.4172497
TEST_000278,5.1974545
TEST_000279,5.171469
TEST_000280,5.0887485
TEST_000281,5.4120913
TEST_000282,5.782607
TEST_000283,5.629687
TEST_000284,5.4217095
TEST_000285,5.169888
TEST_000286,5.2845635
TEST_000287,5.486542
TEST_000288,5.485164
TEST_000289,5.575741
TEST_000290,5.657372
TEST_000291,5.5220137
TEST_000292,5.2336617
TEST_000293,5.038565
TEST_000294,5.2718754
TEST_000295,5.7862964
TEST_000296,6.2488527
TEST_000297,5.7679524
TEST_000298,5.350109
TEST_000299,5.4304876
TEST_000300,11.646419
TEST_000301,14.9126
TEST_000302,17.195889
TEST_000303,17.950243
TEST_000304,13.870025
TEST_000305,9.924815
TEST_000306,7.6705475
TEST_000307,8.062223
TEST_000308,10.098438
TEST_000309,13.006075
TEST_000310,14.808552
TEST_000311,14.26469
TEST_000312,16.41407
TEST_000313,16.935139
TEST_000314,13.301277
TEST_000315,7.6952987
TEST_000316,7.828728
TEST_000317,10.062606
TEST_000318,11.435802
TEST_000319,10.390029
TEST_000320,9.932949
TEST_000321,11.158733
TEST_000322,16.33385
TEST_000323,15.270303
TEST_000324,12.942362
TEST_000325,20.9159
TEST_000326,28.581175
TEST_000327,28.672836
TEST_000328,28.80886
TEST_000329,30.173992
TEST_000330,30.301926
TEST_000331,30.668137
TEST_000332,31.319782
TEST_000333,32.58369
TEST_000334,30.748959
TEST_000335,30.17871
TEST_000336,29.26286
TEST_000337,30.100733
TEST_000338,30.895012
TEST_000339,31.216883
TEST_000340,31.04453
TEST_000341,31.831408
TEST_000342,31.577045
TEST_000343,31.957148
TEST_000344,32.816696
TEST_000345,34.56419
TEST_000346,32.80181
TEST_000347,33.6199
TEST_000348,32.34045
TEST_000349,31.41357
TEST_000350,13.2585535
TEST_000351,18.697006
TEST_000352,25.341202
TEST_000353,27.280603
TEST_000354,28.308086
TEST_000355,28.6455
TEST_000356,29.583698
TEST_000357,29.72931
TEST_000358,30.749598
TEST_000359,29.986069
TEST_000360,30.041586
TEST_000361,30.194843
TEST_000362,30.062244
TEST_000363,32.598648
TEST_000364,30.85756
TEST_000365,30.049194
TEST_000366,30.770866
TEST_000367,30.222736
TEST_000368,32.0951
TEST_000369,32.148685
TEST_000370,30.273401
TEST_000371,30.816305
TEST_000372,31.172459
TEST_000373,33.1312
TEST_000374,31.594347
TEST_000375,5.978796
TEST_000376,5.988906
TEST_000377,5.681972
TEST_000378,4.77559
TEST_000379,5.1007323
TEST_000380,5.1227665
TEST_000381,5.2171793
TEST_000382,5.3501816
TEST_000383,5.42951
TEST_000384,5.8198752
TEST_000385,5.6111736
TEST_000386,5.2331524
TEST_000387,5.3506923
TEST_000388,6.0534387
TEST_000389,6.3254423
TEST_000390,5.7554603
TEST_000391,4.9985247
TEST_000392,4.8872023
TEST_000393,4.9079537
TEST_000394,5.1607404
TEST_000395,6.1260753
TEST_000396,7.022302
TEST_000397,7.7694445
TEST_000398,7.809029
TEST_000399,8.075134
TEST_000400,17.53914
TEST_000401,23.178812
TEST_000402,23.49614
TEST_000403,27.200666
TEST_000404,29.978537
TEST_000405,31.051346
TEST_000406,30.299793
TEST_000407,28.41064
TEST_000408,26.754333
TEST_000409,24.237177
TEST_000410,23.492428
TEST_000411,27.326588
TEST_000412,30.62507
TEST_000413,32.384964
TEST_000414,32.027164
TEST_000415,34.92653
TEST_000416,36.146255
TEST_000417,35.78153
TEST_000418,36.58733
TEST_000419,37.500183
TEST_000420,35.40844
TEST_000421,35.528137
TEST_000422,33.502316
TEST_000423,33.73186
TEST_000424,33.772324
TEST_000425,9.054363
TEST_000426,7.7233086
TEST_000427,7.1849446
TEST_000428,7.2410917
TEST_000429,7.076553
TEST_000430,7.239045
TEST_000431,7.3097706
TEST_000432,7.80933
TEST_000433,8.207764
TEST_000434,8.524881
TEST_000435,7.8096924
TEST_000436,7.8376327
TEST_000437,8.356664
TEST_000438,7.3540087
TEST_000439,6.8432317
TEST_000440,6.757764
TEST_000441,6.6057496
TEST_000442,6.942584
TEST_000443,6.9712267
TEST_000444,6.7166348
TEST_000445,6.9178042
TEST_000446,6.598033
TEST_000447,6.3008056
TEST_000448,6.6272717
TEST_000449,7.041598
TEST_000450,20.526749
TEST_000451,27.305347
TEST_000452,27.941729
TEST_000453,27.596289
TEST_000454,25.359446
TEST_000455,23.675636
TEST_000456,25.8715
TEST_000457,31.824213
TEST_000458,33.51528
TEST_000459,34.570652
TEST_000460,28.459854
TEST_000461,22.318373
TEST_000462,22.77639
TEST_000463,22.707304
TEST_000464,25.654682
TEST_000465,29.503487
TEST_000466,34.21257
TEST_000467,32.11436
TEST_000468,23.16894
TEST_000469,22.30367
TEST_000470,24.132883
TEST_000471,26.391401
TEST_000472,30.497751
TEST_000473,33.611546
TEST_000474,29.172441
TEST_000475,15.078118
TEST_000476,17.04265
TEST_000477,18.996986
TEST_000478,20.098703
TEST_000479,20.68118
TEST_000480,20.04608
TEST_000481,25.266106
TEST_000482,29.206821
TEST_000483,30.116684
TEST_000484,31.803839
TEST_000485,34.11712
TEST_000486,33.685547
TEST_000487,32.554268
TEST_000488,32.102844
TEST_000489,34.218597
TEST_000490,33.7624
TEST_000491,35.783
TEST_000492,35.4077
TEST_000493,35.81344
TEST_000494,40.67255
TEST_000495,39.844032
TEST_000496,37.733425
TEST_000497,36.797462
TEST_000498,36.31483
TEST_000499,35.727253
TEST_000500,3.5570562
TEST_000501,3.8366253
TEST_000502,3.425594
TEST_000503,3.4885018
TEST_000504,3.4122546
TEST_000505,3.3878958
TEST_000506,3.528199
TEST_000507,3.5937047
TEST_000508,3.4683285
TEST_000509,3.362846
TEST_000510,3.3928435
TEST_000511,3.401112
TEST_000512,3.596033
TEST_000513,3.4611278
TEST_000514,3.4222987
TEST_000515,3.1687171
TEST_000516,3.5250251
TEST_000517,3.486782
TEST_000518,3.7295315
TEST_000519,3.2957597
TEST_000520,3.3987026
TEST_000521,3.1467714
TEST_000522,3.2330256
TEST_000523,3.706614
TEST_000524,3.5250978
TEST_000525,10.86016
TEST_000526,11.523848
TEST_000527,12.400542
TEST_000528,10.015947
TEST_000529,9.181565
TEST_000530,9.180699
TEST_000531,9.9748955
TEST_000532,12.064052
TEST_000533,15.422086
TEST_000534,18.980114
TEST_000535,19.729248
TEST_000536,20.604996
TEST_000537,21.981636
TEST_000538,23.392754
TEST_000539,25.569311
TEST_000540,29.142727
TEST_000541,30.525673
TEST_000542,31.192112
TEST_000543,30.58212
TEST_000544,30.645008
TEST_000545,30.80055
TEST_000546,32.25426
TEST_000547,32.46225
TEST_000548,31.495829
TEST_000549,32.171303
TEST_000550,21.822004
TEST_000551,30.375168
TEST_000552,32.937748
TEST_000553,35.172653
TEST_000554,34.88834
TEST_000555,35.48223
TEST_000556,35.413734
TEST_000557,33.585014
TEST_000558,33.154537
TEST_000559,33.03661
TEST_000560,32.817898
TEST_000561,32.954613
TEST_000562,33.86762
TEST_000563,35.17556
TEST_000564,33.770355
TEST_000565,33.77143
TEST_000566,33.903637
TEST_000567,34.292633
TEST_000568,35.889362
TEST_000569,35.255863
TEST_000570,33.484604
TEST_000571,33.591835
TEST_000572,34.071198
TEST_000573,33.589466
TEST_000574,33.477848
TEST_000575,14.863134
TEST_000576,17.051743
TEST_000577,18.413733
TEST_000578,21.974083
TEST_000579,23.85545
TEST_000580,22.156345
TEST_000581,22.984732
TEST_000582,24.00735
TEST_000583,27.449215
TEST_000584,29.548122
TEST_000585,29.049578
TEST_000586,28.804668
TEST_000587,30.338974
TEST_000588,32.236443
TEST_000589,31.102087
TEST_000590,31.339931
TEST_000591,31.905401
TEST_000592,32.729904
TEST_000593,32.37612
TEST_000594,32.465813
TEST_000595,32.73351
TEST_000596,32.684914
TEST_000597,32.780537
TEST_000598,31.967813
TEST_000599,31.577223
TEST_000600,13.116752
TEST_000601,16.9081
TEST_000602,22.26639
TEST_000603,23.201986
TEST_000604,24.24523
TEST_000605,27.177137
TEST_000606,28.804417
TEST_000607,29.93078
TEST_000608,29.765135
TEST_000609,30.292309
TEST_000610,30.356668
TEST_000611,30.006693
TEST_000612,30.857973
TEST_000613,31.501091
TEST_000614,31.703968
TEST_000615,30.921148
TEST_000616,30.246857
TEST_000617,30.953047
TEST_000618,32.16722
TEST_000619,34.090572
TEST_000620,32.47828
TEST_000621,31.036552
TEST_000622,30.80136
TEST_000623,32.398216
TEST_000624,33.333992
TEST_000625,11.354115
TEST_000626,17.697964
TEST_000627,25.484957
TEST_000628,29.30888
TEST_000629,32.64241
TEST_000630,33.39154
TEST_000631,32.74322
TEST_000632,32.74648
TEST_000633,31.924028
TEST_000634,31.47497
TEST_000635,30.67171
TEST_000636,32.125374
TEST_000637,32.46886
TEST_000638,31.92206
TEST_000639,32.03561
TEST_000640,30.890482
TEST_000641,31.104366
TEST_000642,31.210508
TEST_000643,32.00073
TEST_000644,33.637
TEST_000645,32.67055
TEST_000646,32.17752
TEST_000647,30.52892
TEST_000648,31.197418
TEST_000649,31.80296
TEST_000650,15.790241
TEST_000651,19.074276
TEST_000652,16.330252
TEST_000653,12.312904
TEST_000654,11.977577
TEST_000655,13.805198
TEST_000656,16.410715
TEST_000657,18.397385
TEST_000658,18.524794
TEST_000659,13.317867
TEST_000660,13.479151
TEST_000661,16.171284
TEST_000662,19.97131
TEST_000663,24.069595
TEST_000664,25.103056
TEST_000665,17.540716
TEST_000666,15.880067
TEST_000667,16.57578
TEST_000668,20.13738
TEST_000669,26.70509
TEST_000670,26.260193
TEST_000671,21.07074
TEST_000672,20.596056
TEST_000673,18.442327
TEST_000674,18.781607
TEST_000675,3.258774
TEST_000676,3.8247516
TEST_000677,3.325184
TEST_000678,2.1588707
TEST_000679,3.2514353
TEST_000680,10.059697
TEST_000681,24.06236
TEST_000682,31.60349
TEST_000683,42.805607
TEST_000684,45.97401
TEST_000685,57.49389
TEST_000686,58.96648
TEST_000687,61.650017
TEST_000688,66.298965
TEST_000689,73.02007
TEST_000690,76.77554
TEST_000691,67.89435
TEST_000692,67.97212
TEST_000693,69.5115
TEST_000694,72.33204
TEST_000695,76.45289
TEST_000696,76.79431
TEST_000697,81.45946
TEST_000698,77.175766
TEST_000699,54.993793
TEST_000700,8.833325
TEST_000701,8.755276
TEST_000702,8.695653
TEST_000703,8.611079
TEST_000704,8.647078
TEST_000705,8.692949
TEST_000706,8.837291
TEST_000707,8.92145
TEST_000708,9.478085
TEST_000709,9.437582
TEST_000710,8.887142
TEST_000711,8.803011
TEST_000712,8.820182
TEST_000713,8.569738
TEST_000714,8.466241
TEST_000715,8.895353
TEST_000716,9.709193
TEST_000717,10.469612
TEST_000718,10.96076
TEST_000719,10.47132
TEST_000720,10.065112
TEST_000721,10.328288
TEST_000722,9.913645
TEST_000723,9.126183
TEST_000724,8.959534
TEST_000725,10.2402935
TEST_000726,9.840866
TEST_000727,9.237241
TEST_000728,9.268324
TEST_000729,9.764663
TEST_000730,9.371613
TEST_000731,8.547772
TEST_000732,9.559568
TEST_000733,10.274271
TEST_000734,10.265726
TEST_000735,9.168591
TEST_000736,10.102152
TEST_000737,11.844096
TEST_000738,11.249913
TEST_000739,10.108033
TEST_000740,10.470923
TEST_000741,10.407087
TEST_000742,9.467722
TEST_000743,8.609643
TEST_000744,9.511443
TEST_000745,9.466339
TEST_000746,9.109177
TEST_000747,9.169497
TEST_000748,10.085754
TEST_000749,10.37698
TEST_000750,4.1511745
TEST_000751,3.8927085
TEST_000752,4.0111856
TEST_000753,3.7890515
TEST_000754,3.9787946
TEST_000755,4.0009084
TEST_000756,4.0078115
TEST_000757,3.948839
TEST_000758,4.000763
TEST_000759,4.0192666
TEST_000760,3.9434118
TEST_000761,3.8550854
TEST_000762,3.9513426
TEST_000763,3.9590144
TEST_000764,4.089107
TEST_000765,4.0053496
TEST_000766,3.9279978
TEST_000767,3.9226668
TEST_000768,3.897376
TEST_000769,3.9631453
TEST_000770,4.1090717
TEST_000771,4.06197
TEST_000772,3.7972033
TEST_000773,3.9177687
TEST_000774,4.0419703
TEST_000775,2.220624
TEST_000776,2.5407171
TEST_000777,2.1867983
TEST_000778,1.9990586
TEST_000779,1.6676793
TEST_000780,2.3046718
TEST_000781,2.6194265
TEST_000782,2.072725
TEST_000783,2.0300508
TEST_000784,2.2126365
TEST_000785,2.2973783
TEST_000786,2.364487
TEST_000787,1.81641
TEST_000788,0.8221334
TEST_000789,1.0832307
TEST_000790,2.2090216
TEST_000791,2.358122
TEST_000792,2.1827443
TEST_000793,2.4360292
TEST_000794,2.475644
TEST_000795,2.4648528
TEST_000796,2.6407325
TEST_000797,2.4454942
TEST_000798,2.0329864
TEST_000799,2.120492
TEST_000800,15.842924
TEST_000801,18.929905
TEST_000802,20.258854
TEST_000803,25.856804
TEST_000804,30.815044
TEST_000805,32.9273
TEST_000806,34.122837
TEST_000807,33.656765
TEST_000808,32.28334
TEST_000809,32.008244
TEST_000810,32.75705
TEST_000811,33.171497
TEST_000812,34.149704
TEST_000813,34.23536
TEST_000814,34.624695
TEST_000815,33.871365
TEST_000816,36.874546
TEST_000817,35.629417
TEST_000818,35.526405
TEST_000819,37.230755
TEST_000820,37.735718
TEST_000821,35.408382
TEST_000822,35.96345
TEST_000823,34.547142
TEST_000824,33.986637
TEST_000825,27.434902
TEST_000826,33.689026
TEST_000827,33.200676
TEST_000828,32.317307
TEST_000829,32.164898
TEST_000830,31.812216
TEST_000831,32.364506
TEST_000832,32.66428
TEST_000833,32.68959
TEST_000834,32.65716
TEST_000835,33.227665
TEST_000836,34.025208
TEST_000837,33.969234
TEST_000838,33.32867
TEST_000839,34.37223
TEST_000840,33.81081
TEST_000841,33.827557
TEST_000842,33.256157
TEST_000843,32.467033
TEST_000844,33.84012
TEST_000845,33.755806
TEST_000846,35.012268
TEST_000847,34.95529
TEST_000848,33.456207
TEST_000849,32.82374
TEST_000850,23.635784
TEST_000851,32.991577
TEST_000852,34.3901
TEST_000853,34.906193
TEST_000854,34.497135
TEST_000855,32.42016
TEST_000856,32.436676
TEST_000857,32.39134
TEST_000858,33.257236
TEST_000859,35.193237
TEST_000860,36.003906
TEST_000861,36.67573
TEST_000862,35.847176
TEST_000863,35.094227
TEST_000864,34.344597
TEST_000865,34.04176
TEST_000866,34.516987
TEST_000867,34.097176
TEST_000868,34.94648
TEST_000869,34.29125
TEST_000870,36.017258
TEST_000871,36.251194
TEST_000872,35.454056
TEST_000873,34.650017
TEST_000874,33.942398
TEST_000875,4.0010204
TEST_000876,3.8666165
TEST_000877,3.8130076
TEST_000878,4.1369777
TEST_000879,4.450344
TEST_000880,3.844796
TEST_000881,3.738102
TEST_000882,3.8431976
TEST_000883,3.97473
TEST_000884,3.9470756
TEST_000885,4.1197667
TEST_000886,4.041433
TEST_000887,4.529499
TEST_000888,4.2947264
TEST_000889,3.7881904
TEST_000890,3.965317
TEST_000891,4.302054
TEST_000892,3.915694
TEST_000893,4.0751443
TEST_000894,3.9456017
TEST_000895,4.6194596
TEST_000896,4.026108
TEST_000897,3.977004
TEST_000898,4.0497828
TEST_000899,4.254071
TEST_000900,8.368501
TEST_000901,9.008326
TEST_000902,9.195093
TEST_000903,7.057343
TEST_000904,6.7852907
TEST_000905,7.391109
TEST_000906,7.5483117
TEST_000907,7.60438
TEST_000908,7.8961225
TEST_000909,7.6958504
TEST_000910,8.178893
TEST_000911,9.887349
TEST_000912,10.301271
TEST_000913,9.693445
TEST_000914,9.134076
TEST_000915,7.1815243
TEST_000916,7.588994
TEST_000917,7.648323
TEST_000918,7.854718
TEST_000919,8.152555
TEST_000920,9.194363
TEST_000921,8.514598
TEST_000922,8.177383
TEST_000923,8.880987
TEST_000924,9.732764
TEST_000925,10.129344
TEST_000926,10.958032
TEST_000927,13.403144
TEST_000928,18.3547
TEST_000929,24.096825
TEST_000930,25.391953
TEST_000931,25.200027
TEST_000932,26.945936
TEST_000933,27.296293
TEST_000934,28.487309
TEST_000935,31.626633
TEST_000936,33.333157
TEST_000937,32.2059
TEST_000938,31.963358
TEST_000939,32.580322
TEST_000940,32.81128
TEST_000941,34.468426
TEST_000942,36.216938
TEST_000943,34.52232
TEST_000944,34.016815
TEST_000945,34.299446
TEST_000946,34.561783
TEST_000947,34.19718
TEST_000948,34.08401
TEST_000949,34.179665
TEST_000950,18.806953
TEST_000951,23.44835
TEST_000952,24.724237
TEST_000953,24.814539
TEST_000954,25.148512
TEST_000955,22.985228
TEST_000956,23.330643
TEST_000957,27.108204
TEST_000958,23.772947
TEST_000959,26.881634
TEST_000960,29.667475
TEST_000961,23.748188
TEST_000962,23.768192
TEST_000963,24.062773
TEST_000964,21.18716
TEST_000965,24.98444
TEST_000966,27.887236
TEST_000967,25.95575
TEST_000968,24.841593
TEST_000969,23.716677
TEST_000970,22.682049
TEST_000971,24.408457
TEST_000972,30.208586
TEST_000973,30.351374
TEST_000974,25.27972
TEST_000975,19.184381
TEST_000976,29.970413
TEST_000977,32.1136
TEST_000978,33.3175
TEST_000979,32.580673
TEST_000980,33.059364
TEST_000981,32.405018
TEST_000982,31.59892
TEST_000983,31.858505
TEST_000984,32.45586
TEST_000985,31.240028
TEST_000986,31.070862
TEST_000987,31.42149
TEST_000988,31.799778
TEST_000989,31.81056
TEST_000990,32.001095
TEST_000991,31.838156
TEST_000992,31.616093
TEST_000993,31.474253
TEST_000994,31.527391
TEST_000995,32.0903
TEST_000996,32.344135
TEST_000997,31.931927
TEST_000998,32.017685
TEST_000999,32.225277
TEST_001000,13.726871
TEST_001001,15.447339
TEST_001002,15.980808
TEST_001003,15.366945
TEST_001004,13.284634
TEST_001005,13.459309
TEST_001006,14.471806
TEST_001007,15.467005
TEST_001008,14.476471
TEST_001009,14.790669
TEST_001010,13.483619
TEST_001011,15.309685
TEST_001012,15.6705675
TEST_001013,14.709047
TEST_001014,14.27818
TEST_001015,15.249754
TEST_001016,14.677412
TEST_001017,14.707652
TEST_001018,13.466073
TEST_001019,12.77047
TEST_001020,15.050592
TEST_001021,14.172485
TEST_001022,14.432608
TEST_001023,14.770109
TEST_001024,15.115752
TEST_001025,3.8726032
TEST_001026,3.916311
TEST_001027,3.7880712
TEST_001028,3.733961
TEST_001029,4.0289125
TEST_001030,3.9530017
TEST_001031,3.804553
TEST_001032,3.6740432
TEST_001033,3.5708187
TEST_001034,3.8093324
TEST_001035,3.8562324
TEST_001036,3.7357805
TEST_001037,3.712459
TEST_001038,3.9591973
TEST_001039,4.0735455
TEST_001040,3.8144424
TEST_001041,3.6986773
TEST_001042,3.7689698
TEST_001043,3.608711
TEST_001044,3.6176555
TEST_001045,4.0174117
TEST_001046,4.1934004
TEST_001047,4.0531454
TEST_001048,3.8199923
TEST_001049,3.8596008
TEST_001050,7.7591805
TEST_001051,9.194067
TEST_001052,8.845335
TEST_001053,7.7327943
TEST_001054,7.7482033
TEST_001055,8.381194
TEST_001056,7.7984686
TEST_001057,6.995174
TEST_001058,7.3029375
TEST_001059,6.944764
TEST_001060,6.742048
TEST_001061,6.8927984
TEST_001062,6.567906
TEST_001063,6.735556
TEST_001064,7.5511003
TEST_001065,6.93429
TEST_001066,7.5963078
TEST_001067,7.323998
TEST_001068,6.720202
TEST_001069,7.1432166
TEST_001070,7.8787994
TEST_001071,7.1865683
TEST_001072,7.4508376
TEST_001073,6.4375505
TEST_001074,7.1678123
TEST_001075,19.300472
TEST_001076,24.321642
TEST_001077,23.745327
TEST_001078,24.577164
TEST_001079,27.942795
TEST_001080,27.747152
TEST_001081,25.148113
TEST_001082,25.996181
TEST_001083,30.090078
TEST_001084,32.41614
TEST_001085,28.521101
TEST_001086,28.341722
TEST_001087,30.902481
TEST_001088,34.07576
TEST_001089,30.836987
TEST_001090,30.801247
TEST_001091,32.8314
TEST_001092,33.25972
TEST_001093,32.701675
TEST_001094,32.752403
TEST_001095,32.69494
TEST_001096,32.490135
TEST_001097,27.231365
TEST_001098,29.290426
TEST_001099,26.366575
TEST_001100,15.023008
TEST_001101,19.503435
TEST_001102,16.444407
TEST_001103,14.4345045
TEST_001104,15.895277
TEST_001105,16.292765
TEST_001106,22.490227
TEST_001107,26.819073
TEST_001108,31.518412
TEST_001109,33.06836
TEST_001110,34.719933
TEST_001111,34.142292
TEST_001112,32.024853
TEST_001113,31.60923
TEST_001114,31.652136
TEST_001115,32.17625
TEST_001116,34.53035
TEST_001117,35.307644
TEST_001118,34.30834
TEST_001119,33.91055
TEST_001120,33.313103
TEST_001121,34.663136
TEST_001122,36.417755
TEST_001123,34.561253
TEST_001124,34.476654
TEST_001125,1.1465824
TEST_001126,0.7518271
TEST_001127,0.67624104
TEST_001128,0.8147533
TEST_001129,0.32804015
TEST_001130,0.2502009
TEST_001131,0.67547685
TEST_001132,0.6172834
TEST_001133,0.38881075
TEST_001134,0.8157878
TEST_001135,0.3703431
TEST_001136,0.26157668
TEST_001137,0.7498366
TEST_001138,0.31429952
TEST_001139,0.1177538
TEST_001140,0.3339904
TEST_001141,0.31830084
TEST_001142,0.42603928
TEST_001143,0.7262097
TEST_001144,0.37004676
TEST_001145,0.16777879
